,source,ego_pos,ego_init_speed,other_pos,other_init_speed,ped_delay,ped_init_speed,min_dist,min_angle,min_ttc,collision,oob,collision_speed
11091,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-10-20-08_07_2021-02h01m11s.txt,110,40,20,10,1,20,0.0,0.0,0.0,True,True,33.60218434804136
11092,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-10-25-08_07_2021-02h01m11s.txt,110,40,25,10,1,20,0.0,0.0,0.0,True,True,32.859376411006885
11093,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-10-5-08_07_2021-02h01m11s.txt,110,40,5,10,1,20,0.06362669381285846,0.0,inf,False,True,
11094,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-20-0-08_07_2021-02h00m55s.txt,110,40,0,20,1,20,1.0942068948333121,0.0,inf,False,True,
11095,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-20-10-08_07_2021-02h00m55s.txt,110,40,10,20,1,20,0.4262447992708309,0.0,inf,False,True,
11096,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-20-15-08_07_2021-02h00m53s.txt,110,40,15,20,1,20,0.05673389621147917,0.0,inf,False,True,
11097,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-20-20-08_07_2021-02h00m38s.txt,110,40,20,20,1,20,0.0,0.0,0.0,True,True,34.077937011942346
11098,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-20-25-08_07_2021-02h00m38s.txt,110,40,25,20,1,20,0.0,0.0,0.0,True,True,34.31613238213026
11099,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-20-5-08_07_2021-02h00m38s.txt,110,40,5,20,1,20,0.8267541627299884,0.0,inf,False,True,
11100,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-30-0-08_07_2021-02h00m21s.txt,110,40,0,30,1,20,1.1998285933990593,0.0,inf,False,True,
11101,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-30-10-08_07_2021-02h00m19s.txt,110,40,10,30,1,20,1.0218749800288074,0.0,inf,False,True,
11102,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-30-15-08_07_2021-02h00m19s.txt,110,40,15,30,1,20,0.5568709513951187,0.0,inf,False,True,
11103,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-30-20-08_07_2021-02h00m03s.txt,110,40,20,30,1,20,0.42343459042047904,0.0,inf,False,True,
11104,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-30-25-08_07_2021-02h00m03s.txt,110,40,25,30,1,20,0.19982118156814677,0.0,0.01194849774228041,False,True,
11105,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-30-5-08_07_2021-02h00m03s.txt,110,40,5,30,1,20,0.8559798804819527,0.0,inf,False,True,
11106,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-40-0-08_07_2021-01h59m45s.txt,110,40,0,40,1,20,1.0873181729441663,0.0,inf,False,True,
11107,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-40-10-08_07_2021-01h59m45s.txt,110,40,10,40,1,20,1.3033276478429268,0.0,inf,False,True,
11108,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-40-15-08_07_2021-01h59m46s.txt,110,40,15,40,1,20,0.7981891584509082,0.0,inf,False,True,
11109,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-40-20-08_07_2021-01h59m29s.txt,110,40,20,40,1,20,0.8419089489232774,0.0,inf,False,True,
11110,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-40-25-08_07_2021-01h59m28s.txt,110,40,25,40,1,20,0.5942975127451438,0.0,inf,False,True,
11111,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-40-5-08_07_2021-01h59m28s.txt,110,40,5,40,1,20,0.9913384859616006,0.0,inf,False,True,
11112,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-50-0-08_07_2021-01h59m11s.txt,110,40,0,50,1,20,1.361078637590369,0.0,inf,False,True,
11113,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-50-10-08_07_2021-01h59m11s.txt,110,40,10,50,1,20,1.0633364209738683,0.0,inf,False,True,
11114,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-50-15-08_07_2021-01h59m11s.txt,110,40,15,50,1,20,0.9107220932924882,0.0,inf,False,True,
11115,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-50-20-08_07_2021-01h58m54s.txt,110,40,20,50,1,20,0.9856106422568205,0.0,inf,False,True,
11116,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-50-25-08_07_2021-01h58m54s.txt,110,40,25,50,1,20,1.2577315570536673,0.0,inf,False,True,
11117,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-50-5-08_07_2021-01h58m54s.txt,110,40,5,50,1,20,1.7065441990441164,0.0,inf,False,True,
11118,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-60-0-08_07_2021-01h58m38s.txt,110,40,0,60,1,20,1.2387465919468013,0.0,inf,False,True,
11119,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-60-10-08_07_2021-01h58m37s.txt,110,40,10,60,1,20,1.4726049688454914,0.0,inf,False,True,
11120,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-60-15-08_07_2021-01h58m37s.txt,110,40,15,60,1,20,1.5795211070045667,0.0,inf,False,True,
11121,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-60-20-08_07_2021-01h58m20s.txt,110,40,20,60,1,20,1.4279852938023923,0.0,inf,False,True,
11122,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-60-25-08_07_2021-01h58m19s.txt,110,40,25,60,1,20,1.2166300586319672,0.0,inf,False,True,
11123,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-110-60-5-08_07_2021-01h58m19s.txt,110,40,5,60,1,20,1.3497156114759465,0.0,inf,False,True,
11124,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-10-0-08_07_2021-01h58m03s.txt,115,40,0,10,1,20,0.2872810571488582,0.0,inf,False,True,
11125,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-10-10-08_07_2021-01h58m03s.txt,115,40,10,10,1,20,0.0,0.0,0.0,True,True,35.548399599355214
11126,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-10-15-08_07_2021-01h58m03s.txt,115,40,15,10,1,20,0.0,0.0,0.0,True,True,34.830466898556985
11127,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-10-20-08_07_2021-01h57m47s.txt,115,40,20,10,1,20,0.0,0.0,0.0,True,True,34.3512887778412
11128,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-10-25-08_07_2021-01h57m47s.txt,115,40,25,10,1,20,0.0,0.0,0.0,True,True,33.82739408949265
11129,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-10-5-08_07_2021-01h57m47s.txt,115,40,5,10,1,20,0.0,0.0,0.0,True,True,35.54162914968558
11130,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-20-0-08_07_2021-01h57m30s.txt,115,40,0,20,1,20,0.7238300234271366,0.0,inf,False,True,
11131,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-20-10-08_07_2021-01h57m29s.txt,115,40,10,20,1,20,0.3234801579584894,0.0,inf,False,True,
11132,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-20-15-08_07_2021-01h57m28s.txt,115,40,15,20,1,20,0.0,0.0,0.0,False,True,
11133,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-20-20-08_07_2021-01h57m13s.txt,115,40,20,20,1,20,0.0,0.0,0.0,True,True,35.07287402914773
11134,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-20-25-08_07_2021-01h57m12s.txt,115,40,25,20,1,20,0.0,0.0,0.0,True,True,34.830691113693206
11135,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-20-5-08_07_2021-01h57m12s.txt,115,40,5,20,1,20,0.676150320064298,0.0,inf,False,True,
11136,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-30-0-08_07_2021-01h56m56s.txt,115,40,0,30,1,20,0.8775114065171219,0.0,inf,False,True,
11137,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-30-10-08_07_2021-01h56m55s.txt,115,40,10,30,1,20,0.5427140507126063,0.0,inf,False,True,
11138,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-30-15-08_07_2021-01h56m55s.txt,115,40,15,30,1,20,0.6377301314118236,0.0,inf,False,True,
11139,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-30-20-08_07_2021-01h56m39s.txt,115,40,20,30,1,20,0.004401068978447054,0.0,0.0008630971113508221,False,True,
11140,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-30-25-08_07_2021-01h56m39s.txt,115,40,25,30,1,20,0.0,0.0,0.0,True,True,35.544795725049795
11141,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-30-5-08_07_2021-01h56m39s.txt,115,40,5,30,1,20,1.0069230172450676,0.0,inf,False,True,
11142,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-40-0-08_07_2021-01h56m23s.txt,115,40,0,40,1,20,1.258633169196345,0.0,inf,False,True,
11143,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-40-10-08_07_2021-01h56m22s.txt,115,40,10,40,1,20,0.7959760340346693,0.0,inf,False,True,
11144,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-40-15-08_07_2021-01h56m22s.txt,115,40,15,40,1,20,1.0759300159016805,0.0,inf,False,True,
11145,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-40-20-08_07_2021-01h56m06s.txt,115,40,20,40,1,20,0.4352574261948159,0.0,inf,False,True,
11146,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-40-25-08_07_2021-01h56m05s.txt,115,40,25,40,1,20,0.33317845691374215,0.0,inf,False,True,
11147,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-40-5-08_07_2021-01h56m05s.txt,115,40,5,40,1,20,0.9870819035952856,0.0,inf,False,True,
11148,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-50-0-08_07_2021-01h55m48s.txt,115,40,0,50,1,20,1.0561958080687917,0.0,inf,False,True,
11149,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-50-10-08_07_2021-01h55m49s.txt,115,40,10,50,1,20,1.3318190633750726,0.0,inf,False,True,
11150,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-50-15-08_07_2021-01h55m48s.txt,115,40,15,50,1,20,0.9093108144988804,0.0,inf,False,True,
11151,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-50-20-08_07_2021-01h55m31s.txt,115,40,20,50,1,20,0.661342066945612,0.0,inf,False,True,
11152,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-50-25-08_07_2021-01h55m32s.txt,115,40,25,50,1,20,0.6404585574460229,0.0,inf,False,True,
11153,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-50-5-08_07_2021-01h55m31s.txt,115,40,5,50,1,20,1.3174481762381407,0.0,inf,False,True,
11154,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-60-0-08_07_2021-01h55m16s.txt,115,40,0,60,1,20,1.164151008346881,0.0,inf,False,True,
11155,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-60-10-08_07_2021-01h55m15s.txt,115,40,10,60,1,20,1.265716998119002,0.0,inf,False,True,
11156,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-60-15-08_07_2021-01h55m15s.txt,115,40,15,60,1,20,1.3454244977679926,0.0,inf,False,True,
11157,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-60-20-08_07_2021-01h54m58s.txt,115,40,20,60,1,20,1.4424977527867475,0.0,inf,False,True,
11158,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-60-25-08_07_2021-01h54m57s.txt,115,40,25,60,1,20,1.319113291883625,0.0,inf,False,True,
11159,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-115-60-5-08_07_2021-01h54m57s.txt,115,40,5,60,1,20,1.2178860888991059,0.0,inf,False,True,
11160,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-10-0-08_07_2021-01h54m41s.txt,120,40,0,10,1,20,0.3255056846447717,0.0,inf,False,True,
11161,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-10-10-08_07_2021-01h54m41s.txt,120,40,10,10,1,20,0.0,0.0,0.0,True,True,36.302895461024065
11162,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-10-15-08_07_2021-01h54m40s.txt,120,40,15,10,1,20,0.0,0.0,0.0,True,True,35.825748262272405
11163,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-10-20-08_07_2021-01h54m25s.txt,120,40,20,10,1,20,0.0,0.0,0.0,True,True,35.58164682138364
11164,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-10-25-08_07_2021-01h54m24s.txt,120,40,25,10,1,20,0.0,0.0,0.0,True,True,34.85334948686083
11165,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-10-5-08_07_2021-01h54m23s.txt,120,40,5,10,1,20,0.0,0.0,0.0,True,True,36.54101761018587
11166,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-20-0-08_07_2021-01h54m09s.txt,120,40,0,20,1,20,0.5957966656602514,0.0,inf,False,True,
11167,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-20-10-08_07_2021-01h54m09s.txt,120,40,10,20,1,20,0.28730883237450433,0.0,0.022250897213793013,False,True,
11168,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-20-15-08_07_2021-01h54m08s.txt,120,40,15,20,1,20,0.0,0.0,0.0,True,True,36.53931136889128
11169,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-20-20-08_07_2021-01h53m52s.txt,120,40,20,20,1,20,0.0,0.0,0.0,True,True,36.30290604030768
11170,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-20-25-08_07_2021-01h53m53s.txt,120,40,25,20,1,20,0.0,0.0,0.0,True,True,35.82725357370604
11171,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-20-5-08_07_2021-01h53m52s.txt,120,40,5,20,1,20,0.35894502808231454,0.0,inf,False,True,
11172,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-30-0-08_07_2021-01h53m36s.txt,120,40,0,30,1,20,0.997947158130847,0.0,inf,False,True,
11173,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-30-10-08_07_2021-01h53m36s.txt,120,40,10,30,1,20,0.6748110411127146,0.0,inf,False,True,
11174,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-30-15-08_07_2021-01h53m35s.txt,120,40,15,30,1,20,0.11630521107561087,0.0,inf,False,True,
11175,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-30-20-08_07_2021-01h53m19s.txt,120,40,20,30,1,20,0.28133710714784277,0.0,0.008672806289808191,True,True,36.30155508759522
11176,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-30-25-08_07_2021-01h53m19s.txt,120,40,25,30,1,20,0.0,0.0,0.0,True,True,36.30354666955355
11177,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-30-5-08_07_2021-01h53m20s.txt,120,40,5,30,1,20,0.6344939857112726,0.0,inf,False,True,
11178,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-40-0-08_07_2021-01h53m03s.txt,120,40,0,40,1,20,0.8891550288631591,0.0,inf,False,True,
11179,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-40-10-08_07_2021-01h53m03s.txt,120,40,10,40,1,20,1.7209585715428988,0.0,inf,False,True,
11180,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-40-15-08_07_2021-01h53m03s.txt,120,40,15,40,1,20,0.4611284904740476,0.0,inf,False,True,
11181,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-40-20-08_07_2021-01h52m47s.txt,120,40,20,40,1,20,0.726797055039702,0.0,inf,False,True,
11182,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-40-25-08_07_2021-01h52m46s.txt,120,40,25,40,1,20,0.0,0.0,0.0,True,True,36.7810080630208
11183,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-40-5-08_07_2021-01h52m46s.txt,120,40,5,40,1,20,1.1031219534260015,0.0,inf,False,True,
11184,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-50-0-08_07_2021-01h52m31s.txt,120,40,0,50,1,20,0.9306471937950413,0.0,inf,False,True,
11185,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-50-10-08_07_2021-01h52m29s.txt,120,40,10,50,1,20,1.129961435883971,0.0,inf,False,True,
11186,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-50-15-08_07_2021-01h52m29s.txt,120,40,15,50,1,20,1.1059975067607257,0.0,inf,False,True,
11187,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-50-20-08_07_2021-01h52m14s.txt,120,40,20,50,1,20,0.6352910286157294,0.0,inf,False,True,
11188,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-50-25-08_07_2021-01h52m14s.txt,120,40,25,50,1,20,0.28725329548414624,0.0,inf,False,True,
11189,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-50-5-08_07_2021-01h52m13s.txt,120,40,5,50,1,20,0.97639722632367,0.0,inf,False,True,
11190,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-60-0-08_07_2021-01h51m58s.txt,120,40,0,60,1,20,1.0908038960444157,0.0,inf,False,True,
11191,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-60-10-08_07_2021-01h51m58s.txt,120,40,10,60,1,20,1.1173208307880924,0.0,inf,False,True,
11192,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-60-15-08_07_2021-01h51m57s.txt,120,40,15,60,1,20,1.155795673094413,0.0,inf,False,True,
11193,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-60-20-08_07_2021-01h51m42s.txt,120,40,20,60,1,20,1.1887547201537667,0.0,inf,False,True,
11194,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-60-25-08_07_2021-01h51m41s.txt,120,40,25,60,1,20,1.1872223811091218,0.0,inf,False,True,
11195,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-120-60-5-08_07_2021-01h51m40s.txt,120,40,5,60,1,20,1.1038176390711163,0.0,inf,False,True,
11196,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-10-0-08_07_2021-01h51m25s.txt,125,40,0,10,1,20,0.3848524644683269,0.0,inf,False,True,
11197,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-10-10-08_07_2021-01h51m25s.txt,125,40,10,10,1,20,0.0,0.0,0.0,True,True,37.1528209036356
11198,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-10-15-08_07_2021-01h51m25s.txt,125,40,15,10,1,20,0.0,0.0,0.0,True,True,36.44737061214706
11199,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-10-20-08_07_2021-01h51m09s.txt,125,40,20,10,1,20,0.0,0.0,0.0,True,True,35.95908857654497
11200,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-10-25-08_07_2021-01h51m09s.txt,125,40,25,10,1,20,0.0,0.0,0.0,True,True,35.45425608264428
11201,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-10-5-08_07_2021-01h51m09s.txt,125,40,5,10,1,20,0.0,0.0,0.0,True,True,36.91904765527246
11202,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-20-0-08_07_2021-01h50m52s.txt,125,40,0,20,1,20,0.6614813407488125,0.0,inf,False,True,
11203,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-20-10-08_07_2021-01h50m53s.txt,125,40,10,20,1,20,0.0,0.0,0.0,True,True,37.15279584962847
11204,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-20-15-08_07_2021-01h50m52s.txt,125,40,15,20,1,20,0.0,0.0,0.0,True,True,36.683333509417025
11205,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-20-20-08_07_2021-01h50m33s.txt,125,40,20,20,1,20,0.0,0.0,0.0,True,True,36.92313922182282
11206,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-20-25-08_07_2021-01h50m31s.txt,125,40,25,20,1,20,0.0,0.0,0.0,True,True,36.44835442867467
11207,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-20-5-08_07_2021-01h50m31s.txt,125,40,5,20,1,20,0.2232503897922844,0.0,inf,False,True,
11208,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-30-0-08_07_2021-01h50m16s.txt,125,40,0,30,1,20,0.6967976331481491,0.0,inf,False,True,
11209,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-30-10-08_07_2021-01h50m16s.txt,125,40,10,30,1,20,0.2629185859174479,0.0,inf,False,True,
11210,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-30-15-08_07_2021-01h50m16s.txt,125,40,15,30,1,20,0.2963236083400136,0.0,0.012470170300955962,False,True,
11211,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-30-20-08_07_2021-01h50m00s.txt,125,40,20,30,1,20,0.0,0.0,0.0,True,True,37.389387092541455
11212,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-30-25-08_07_2021-01h49m59s.txt,125,40,25,30,1,20,0.0,0.0,0.0,True,True,36.68161556442686
11213,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-30-5-08_07_2021-01h49m58s.txt,125,40,5,30,1,20,0.7568007538790464,0.0,inf,False,True,
11214,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-40-0-08_07_2021-01h49m43s.txt,125,40,0,40,1,20,0.8910775756359373,0.0,inf,False,True,
11215,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-40-10-08_07_2021-01h49m42s.txt,125,40,10,40,1,20,0.8761890537278099,0.0,inf,False,True,
11216,C:\Users\stepthun\AppData\Local\record2_analysis\foo_Crossing_20-1-40-125-40-15-08_07_2021-01h49m42s.txt,125,40,15,40,1,20,0.41408604455705644,0.0,inf,False,True,
